feature_id,total_times_active,average_activated_value,std_activated_value,total_times_active_hot,average_activated_value_hot,std_activated_value_hot,total_times_active_cold,average_activated_value_cold,std_activated_value_cold,delta_total_times_active,delta_average_activated_value
1408,108,32.092964,7.880785,47,31.516633,8.003552,61,32.537022,7.755717,-14,-1.020388
7034,18,29.04232,5.469568,2,36.554073,0.0,16,28.103351,5.071561,-14,8.450723
14590,14,39.124134,8.839945,0,0.0,0.0,14,39.124134,8.839945,-14,-39.124134
14829,14,39.884204,18.97244,0,0.0,0.0,14,39.884204,18.97244,-14,-39.884204
6967,18,36.717899,7.594627,16,35.123811,6.482137,2,49.470604,0.0,14,-14.346793
8897,14,36.881448,5.221248,14,36.881448,5.221248,0,0.0,0.0,14,36.881448
6580,20,28.755052,6.554945,3,31.33923,2.954683,17,28.29902,6.900922,-14,3.04021
2087,26,26.339389,5.473036,6,28.155888,5.910677,20,25.794439,5.21274,-14,2.361449
10745,16,27.541785,4.965773,1,25.406281,0.0,15,27.684152,5.096914,-14,-2.277872
155,28,33.238097,16.151787,21,33.302943,16.998962,7,33.043559,13.288203,14,0.259384
8738,16,24.857436,3.617301,15,25.079379,3.628919,1,21.52829,0.0,14,3.551089
2947,20,29.871101,7.531424,3,29.931636,7.39471,17,29.860419,7.555243,-14,0.071217
15729,14,28.575049,2.219829,0,0.0,0.0,14,28.575049,2.219829,-14,-28.575049
1285,14,50.764919,5.295569,0,0.0,0.0,14,50.764919,5.295569,-14,-50.764919
92,2353,30.875717,21.466156,1183,30.001048,19.78428,1170,31.760104,23.008459,13,-1.759056
108,223,41.274842,49.516869,105,43.78166,52.80015,118,39.044198,46.286359,-13,4.737462
356,97,26.544433,14.089241,55,24.187264,9.970422,42,29.631201,17.648597,13,-5.443936
738,1053,51.066348,9.065673,520,51.371567,8.69197,533,50.768572,9.406438,-13,0.602995
905,81,23.748879,10.219615,47,22.998123,9.470793,34,24.786689,11.089029,13,-1.788565
3369,205,30.567129,7.396603,109,30.821351,7.45071,96,30.278481,7.323996,13,0.542869
13508,33,36.948189,8.594441,10,37.531381,10.704936,23,36.694627,7.479506,-13,0.836754
777,243,37.194952,20.461466,128,37.468417,20.965002,115,36.890574,19.881597,13,0.577843
3712,31,22.40679,4.731027,9,21.48968,3.687163,22,22.781971,5.049024,-13,-1.292291
7280,15,24.357193,3.520975,1,23.506336,0.0,14,24.417968,3.636947,-13,-0.911632
1770,83,29.681482,8.144284,35,31.216256,8.72802,48,28.562376,7.495189,-13,2.65388
650,19,23.238376,11.757997,3,15.610049,3.043063,16,24.668687,12.226181,-13,-9.058638
11638,83,22.326914,6.177132,48,22.197219,6.003436,35,22.504782,6.403421,13,-0.307564
262,39,41.105218,32.570111,26,37.312886,29.653531,13,48.689882,36.571599,13,-11.376995
4447,25,26.117084,7.077551,6,24.289181,4.144337,19,26.694317,7.687522,-13,-2.405136
9230,17,37.919623,19.054211,2,25.672455,4.620987,15,39.552579,19.645828,-13,-13.880124
2027,13,21.997304,5.795722,0,0.0,0.0,13,21.997304,5.795722,-13,-21.997304
4909,19,25.883931,1.964242,16,25.993222,1.978161,3,25.301048,1.77824,13,0.692174
6623,29,38.183259,8.547082,21,36.618043,7.74451,8,42.291951,9.168567,13,-5.673909
4817,21,31.529594,4.579605,4,35.03116,5.205259,17,30.705696,3.996071,-13,4.325464
8073,15,37.45419,8.841976,1,49.606918,0.0,14,36.586137,8.51247,-13,13.020781
7745,13,40.870529,5.966155,0,0.0,0.0,13,40.870529,5.966155,-13,-40.870529
12846,13,31.241767,9.960346,13,31.241767,9.960346,0,0.0,0.0,13,31.241767
3370,13,32.878114,6.080808,0,0.0,0.0,13,32.878114,6.080808,-13,-32.878114
5378,27,30.36947,11.061249,7,33.788255,14.077025,20,29.172895,9.502348,-13,4.61536
9389,13,36.511788,5.813063,0,0.0,0.0,13,36.511788,5.813063,-13,-36.511788
329,812,43.015656,18.414804,400,42.281755,18.570993,412,43.728181,18.233646,-12,-1.446427
1110,136,32.411138,16.615818,62,33.288437,16.732789,74,31.676104,16.481264,-12,1.612334
1166,370,33.017378,10.571435,179,32.202839,10.213196,191,33.780742,10.84107,-12,-1.577904
8636,138,24.875711,7.789548,63,24.862248,8.228442,75,24.88702,7.400771,-12,-0.024772
15543,254,34.028259,5.894739,133,34.610581,6.391364,121,33.388186,5.220999,12,1.222396
257,26,31.477794,9.718437,19,31.63406,9.601399,7,31.053644,10.016949,12,0.580416
607,44,25.193059,9.808108,28,26.006525,8.713441,16,23.769493,11.335588,12,2.237031
15470,12,27.447692,1.698108,12,27.447692,1.698108,0,0.0,0.0,12,27.447692
394,266,28.659054,15.874456,139,28.013594,15.552562,127,29.365503,16.189977,12,-1.351908
1064,110,34.141355,13.774048,61,34.455354,14.386355,49,33.750458,12.960838,12,0.704896
3233,30,30.962556,6.249591,9,33.203388,6.831691,21,30.0022,5.720113,-12,3.201188
15121,168,21.02773,5.863583,78,21.082875,5.900971,90,20.979938,5.830564,-12,0.102937
244,148,29.852528,14.912979,68,27.559942,14.404827,80,31.801226,15.05972,-12,-4.241284
2640,12,22.919693,3.875721,12,22.919693,3.875721,0,0.0,0.0,12,22.919693
1328,14,33.169583,6.292295,1,34.125893,0.0,13,33.096021,6.524019,-12,1.029871
1267,40,31.883175,9.268386,14,33.294054,10.164612,26,31.123471,8.653089,-12,2.170583
1584,22,68.832812,45.163665,5,31.844879,9.319612,17,79.711616,45.753761,-12,-47.866737
10240,12,33.655226,5.64468,0,0.0,0.0,12,33.655226,5.64468,-12,-33.655226
531,30,31.111348,14.46975,9,33.724905,16.732902,21,29.991253,13.226015,-12,3.733652
3447,18,29.319214,2.574437,3,32.557683,0.347698,15,28.67152,2.326381,-12,3.886163
2881,28,26.647003,7.624128,8,25.853631,5.465651,20,26.964351,8.311223,-12,-1.11072
16342,20,31.064641,2.888256,4,29.097885,0.698386,16,31.55633,3.016091,-12,-2.458445
587,88,60.925376,59.981606,38,67.61751,63.18778,50,55.839355,56.901347,-12,11.778155
2194,70,23.516624,5.282368,41,23.201103,5.071284,29,23.962706,5.536561,12,-0.761604
5605,26,25.888761,5.166612,19,27.286093,5.2996,7,22.096003,1.797538,12,5.19009
15971,12,31.202793,3.493239,0,0.0,0.0,12,31.202793,3.493239,-12,-31.202793
1132,18,21.940214,7.425178,3,28.834633,9.022984,15,20.561331,6.202351,-12,8.273302
11976,14,33.139296,10.90927,1,57.852295,0.0,13,31.238297,8.807597,-12,26.613998
6868,12,35.848366,5.222441,12,35.848366,5.222441,0,0.0,0.0,12,35.848366
319,18,15.56446,5.025958,15,15.479814,4.919287,3,15.987691,5.50905,12,-0.507878
2216,84,28.924261,4.053298,36,29.037445,4.3157,48,28.839372,3.842574,-12,0.198073
1836,12,28.572847,6.083295,12,28.572847,6.083295,0,0.0,0.0,12,28.572847
5813,12,30.880083,6.109092,12,30.880083,6.109092,0,0.0,0.0,12,30.880083
4911,12,31.562447,4.075674,12,31.562447,4.075674,0,0.0,0.0,12,31.562447
1217,117,26.240023,11.223965,53,27.564029,12.986936,64,25.14358,9.379583,-11,2.420449
2966,13,32.598186,5.935769,1,25.636909,0.0,12,33.178292,5.813318,-11,-7.541382
8712,1219,46.126034,7.442876,604,46.249506,7.349038,615,46.00477,7.531928,-11,0.244736
11576,11,30.619607,3.836809,0,0.0,0.0,11,30.619607,3.836809,-11,-30.619607
12977,931,32.843132,12.754573,460,31.939265,10.725978,471,33.72589,14.409096,-11,-1.786625
395,399,48.549864,30.732489,205,40.445733,24.276498,194,57.113509,34.307771,11,-16.667776
960,205,23.821202,5.590629,97,23.888626,5.783667,108,23.760645,5.41067,-11,0.127981
3289,23,32.526944,4.276425,6,32.198915,5.105503,17,32.642719,3.935877,-11,-0.443804
7678,21,19.344369,3.053805,5,17.965623,1.667778,16,19.775226,3.254399,-11,-1.809603
26,57,36.756522,25.823,23,40.758454,29.798374,34,34.049333,22.340236,-11,6.709121
1426,31,28.276402,11.720259,21,26.443061,9.414996,10,32.126416,14.758061,11,-5.683355
6241,15,29.291291,4.906045,13,28.740632,4.340622,2,32.870571,6.57806,11,-4.129939
659,183,29.691075,13.942059,86,29.933993,13.709555,97,29.475705,14.141511,-11,0.458288
6962,223,23.240353,5.198818,117,24.030401,6.06284,106,22.368318,3.852046,11,1.662083
9008,51,33.149611,3.027902,20,32.976616,3.108394,31,33.261221,2.969473,-11,-0.284605
10852,195,21.587664,6.086257,103,21.461172,5.973409,92,21.729279,6.207108,11,-0.268107
11009,41,34.895296,9.759477,26,34.694646,11.128109,15,35.243089,6.745747,11,-0.548442
917,13,28.443212,13.1286,1,15.386101,0.0,12,29.531305,13.089392,-11,-14.145204
332,267,27.373222,11.607775,128,28.299072,12.829806,139,26.52064,10.282219,-11,1.778432
383,11,25.000929,14.570037,0,0.0,0.0,11,25.000929,14.570037,-11,-25.000929
2589,61,29.359034,7.499875,25,30.137141,7.93058,36,28.818682,7.135856,-11,1.31846
3739,19,25.45528,3.734141,4,26.013607,3.077327,15,25.306393,3.877053,-11,0.707214
3863,57,18.594061,6.033666,23,18.554073,6.596476,34,18.621111,5.620916,-11,-0.067037
3200,21,28.522228,5.846766,16,28.542338,6.183352,5,28.457876,4.606725,11,0.084462
12014,11,29.025261,3.130185,11,29.025261,3.130185,0,0.0,0.0,11,29.025261
3705,41,26.399939,5.739695,15,25.948545,6.19288,26,26.660359,5.444164,-11,-0.711814
3421,171,23.155674,7.647207,80,23.481108,7.613703,91,22.869579,7.665136,-11,0.611529
11669,33,31.087811,2.555375,11,31.961929,0.0,22,30.650751,3.036749,-11,1.311178
3155,37,27.097734,8.355956,13,27.412437,9.237294,24,26.92727,7.832013,-11,0.485168
18,29,20.71035,8.941578,20,20.976533,9.037698,9,20.118832,8.695063,11,0.857701
2836,13,21.609566,4.683247,1,23.349167,0.0,12,21.4646,4.846373,-11,1.884567
1019,11,24.264944,5.072028,11,24.264944,5.072028,0,0.0,0.0,11,24.264944
4399,11,29.63168,3.713,0,0.0,0.0,11,29.63168,3.713,-11,-29.63168
7769,13,34.064163,4.416864,1,31.458456,0.0,12,34.281306,4.530061,-11,-2.82285
636,17,30.130821,15.360022,3,36.517181,15.909673,14,28.762315,14.8874,-11,7.754866
5081,11,24.876913,2.695233,0,0.0,0.0,11,24.876913,2.695233,-11,-24.876913
3709,11,32.756663,7.62236,11,32.756663,7.62236,0,0.0,0.0,11,32.756663
13425,13,31.199289,3.46276,12,30.642397,2.993035,1,37.881996,0.0,11,-7.239599
8818,19,29.520793,5.676377,4,28.305557,6.42187,15,29.844856,5.414547,-11,-1.539299
13882,29,30.587234,4.181588,20,30.052946,3.769915,9,31.774541,4.766117,11,-1.721596
5427,35,18.819925,3.902985,12,18.727685,4.444596,23,18.86805,3.587156,-11,-0.140366
10093,21,34.39834,4.960322,5,33.430183,2.959864,16,34.70089,5.401073,-11,-1.270706
5721,17,46.143937,21.871734,14,47.51864,23.681278,3,39.728658,6.612386,11,7.789982
3167,17,28.363196,3.393544,14,27.991916,3.558172,3,30.095835,1.590614,11,-2.10392
11541,11,38.018478,7.25788,11,38.018478,7.25788,0,0.0,0.0,11,38.018478
4183,11,26.011292,4.783266,11,26.011292,4.783266,0,0.0,0.0,11,26.011292
1227,170,30.173475,7.981281,80,28.793864,7.647744,90,31.399797,8.070861,-10,-2.605933
1280,744,28.801063,8.384561,377,28.986818,8.353808,367,28.610246,8.411764,10,0.376572
1447,376,40.736135,11.690884,193,41.410676,10.794591,183,40.024734,12.527796,10,1.385942
4655,22,31.659674,4.176185,6,29.784789,3.092445,16,32.362755,4.310683,-10,-2.577966
5121,10,33.909217,7.990714,0,0.0,0.0,10,33.909217,7.990714,-10,-33.909217
5685,50,26.850488,2.82091,20,26.20191,2.62967,30,27.282874,2.860953,-10,-1.080964
7848,30,36.502205,7.82197,10,33.674557,7.62403,20,37.916029,7.53095,-10,-4.241473
10653,86,20.820019,6.241123,38,19.928838,4.370879,48,21.525537,7.316922,-10,-1.596699
598,692,38.91521,15.864867,351,38.712908,15.967951,341,39.123445,15.755343,10,-0.410537
830,26,23.442271,11.075184,8,19.123821,4.665809,18,25.361581,12.471065,-10,-6.23776
4847,10,17.256699,4.280324,10,17.256699,4.280324,0,0.0,0.0,10,17.256699
64,28,23.024661,7.439355,19,23.986981,7.244294,9,20.993098,7.436962,10,2.993883
2389,10,21.310619,2.054448,10,21.310619,2.054448,0,0.0,0.0,10,21.310619
571,190,34.246931,24.038862,90,34.741821,24.753252,100,33.801529,23.368294,-10,0.940291
10410,26,39.214567,8.629956,8,37.204772,5.806963,18,40.107809,9.486649,-10,-2.903037
10866,10,28.125581,1.627605,0,0.0,0.0,10,28.125581,1.627605,-10,-28.125581
5515,10,32.671245,3.549589,0,0.0,0.0,10,32.671245,3.549589,-10,-32.671245
286,144,30.441136,17.971217,67,31.1242,18.399535,77,29.846781,17.568446,-10,1.27742
728,70,36.99116,15.17172,40,36.462904,13.5815,30,37.695502,17.037552,10,-1.232598
2456,140,22.421648,5.603509,65,21.980054,4.736386,75,22.804362,6.233325,-10,-0.824308
6473,12,32.591702,7.598184,1,33.36792,0.0,11,32.521136,7.932279,-10,0.846784
682,20,16.793459,5.463511,15,17.495168,5.064482,5,14.68833,6.045175,10,2.806838
1136,36,28.292461,7.749669,23,27.627864,7.43039,13,29.468285,8.152807,10,-1.840421
4561,16,33.129785,1.645351,3,32.237441,0.934143,13,33.33571,1.704223,-10,-1.098269
1308,204,25.388032,9.836541,107,25.180953,9.973476,97,25.616459,9.678105,10,-0.435506
5215,12,35.230155,5.141477,11,35.754732,5.053294,1,29.459814,0.0,10,6.294918
7054,118,25.406087,2.343274,54,25.78485,2.579351,64,25.086505,2.070561,-10,0.698345
7493,14,31.270675,6.058811,2,27.765471,0.642275,12,31.854876,6.353708,-10,-4.089405
15569,16,34.775697,12.824312,3,29.782229,5.60355,13,35.928036,13.714511,-10,-6.145807
204,44,37.734991,24.810279,27,37.076577,24.194174,17,38.780708,25.723913,10,-1.704131
420,46,19.988247,7.228269,18,19.865666,7.215655,28,20.067049,7.235269,-10,-0.201383
3012,14,19.678376,4.789717,2,14.88422,0.894703,12,20.477402,4.7077,-10,-5.593182
13694,124,20.376683,4.53809,67,20.28741,4.532614,57,20.481618,4.542276,10,-0.194208
1243,198,31.778424,6.779573,94,32.086495,6.949197,104,31.499976,6.610181,-10,0.586518
2644,16,33.495783,10.482934,13,32.08651,8.809868,3,39.602631,14.278093,10,-7.51612
3506,10,23.048954,4.801762,0,0.0,0.0,10,23.048954,4.801762,-10,-23.048954
4750,10,37.334829,6.106174,10,37.334829,6.106174,0,0.0,0.0,10,37.334829
5323,10,25.257834,4.0667,10,25.257834,4.0667,0,0.0,0.0,10,25.257834
16036,10,34.215199,3.030382,0,0.0,0.0,10,34.215199,3.030382,-10,-34.215199
7813,34,33.99113,3.187627,22,33.611786,3.539418,12,34.686595,2.252748,10,-1.074808
5787,16,25.760653,6.540806,13,26.558367,6.905078,3,22.303891,2.617424,10,4.254476
2334,14,26.09241,4.710697,2,25.57357,0.148056,12,26.178884,5.082628,-10,-0.605314
8701,10,22.631815,3.295846,0,0.0,0.0,10,22.631815,3.295846,-10,-22.631815
5701,12,28.635804,5.883436,1,27.179218,0.0,11,28.768221,6.127904,-10,-1.589003
11549,16,33.298452,3.689201,13,33.417551,3.906504,3,32.782359,2.475868,10,0.635192
5533,10,25.850995,1.894892,0,0.0,0.0,10,25.850995,1.894892,-10,-25.850995
4617,14,29.333301,5.367055,12,28.90696,5.600862,2,31.891347,2.405162,10,-2.984387
4999,14,25.822714,5.893394,12,25.875532,6.173573,2,25.50581,3.785435,10,0.369722
2225,32,22.599694,6.556723,11,20.143883,3.1259,21,23.886071,7.455023,-10,-3.742187
158,971,44.893976,25.594383,490,43.108961,24.131747,481,46.712391,26.881443,9,-3.60343
296,141,31.149175,17.60928,66,30.036606,17.167375,75,32.128235,17.93217,-9,-2.091629
542,161,27.014281,12.6957,76,27.504441,13.034995,85,26.576019,12.368023,-9,0.928422
696,1037,67.642904,10.794526,514,68.090345,9.794242,523,67.203162,11.677837,-9,0.887183
865,509,24.200941,7.739424,250,24.297395,8.020893,259,24.107839,7.456483,-9,0.189555
1697,17,28.420141,7.606778,4,27.605101,6.317553,13,28.670923,7.944769,-9,-1.065822
3614,25,28.267991,6.044283,17,29.563675,5.852842,8,25.514662,5.497726,9,4.049014
2520,67,29.730775,7.506586,38,30.506437,8.854373,29,28.714389,5.062894,9,1.792048
3202,11,27.105171,1.569335,1,28.14716,0.0,10,27.000972,1.609242,-9,1.146188
6259,9,32.891822,5.853376,0,0.0,0.0,9,32.891822,5.853376,-9,-32.891822
229,23,35.147118,12.060979,16,32.295825,11.244247,7,41.664361,11.310028,9,-9.368537
586,25,37.161199,70.190629,8,48.126642,85.654629,17,32.00099,60.904837,-9,16.125652
1935,9,36.926003,5.511731,9,36.926003,5.511731,0,0.0,0.0,9,36.926003
4146,41,21.480595,8.17869,25,22.815861,8.062558,16,19.39424,7.918291,9,3.421621
4532,25,27.79267,5.01636,8,26.950797,4.94459,17,28.188845,5.000981,-9,-1.238048
554,105,24.0738,17.511157,48,24.228699,17.91168,57,23.943358,17.165543,-9,0.285341
2609,335,27.428763,5.123114,172,27.266974,5.158208,163,27.599486,5.080235,9,-0.332512
766,135,30.344279,14.863266,63,30.846372,15.187729,72,29.904948,14.559239,-9,0.941425
513,95,35.946609,21.35157,43,35.776903,21.344508,52,36.086943,21.356389,-9,-0.310041
196,63,35.088939,20.29114,36,34.827019,21.215899,27,35.438166,18.982578,9,-0.611147
1742,63,29.519883,5.748571,36,28.834108,4.92422,27,30.43425,6.581321,9,-1.600142
3635,49,20.386031,6.116074,29,19.812383,5.696817,20,21.217821,6.589283,9,-1.405438
4534,15,20.651384,3.724261,3,19.453992,2.200252,12,20.950731,3.959713,-9,-1.496739
7511,9,38.751661,5.085198,0,0.0,0.0,9,38.751661,5.085198,-9,-38.751661
10385,71,20.480107,6.489348,40,21.628654,6.273428,31,18.998112,6.462892,9,2.630542
9534,9,24.23901,3.836846,0,0.0,0.0,9,24.23901,3.836846,-9,-24.23901
1975,23,27.142602,2.888374,7,27.222947,3.169022,16,27.10745,2.755884,-9,0.115497
6546,15,30.818075,5.674637,3,27.410248,2.215724,12,31.670031,5.949401,-9,-4.259783
122,17,23.666972,20.668056,13,25.948561,23.09372,4,16.251808,3.205224,9,9.696753
4554,15,28.423823,3.825137,12,29.118078,3.8966,3,25.646805,1.66871,9,3.471273
6342,9,29.396939,5.986132,9,29.396939,5.986132,0,0.0,0.0,9,29.396939
8948,21,38.695969,16.341418,15,35.345955,14.735032,6,47.071004,17.136108,9,-11.725049
2754,9,23.588814,4.383549,0,0.0,0.0,9,23.588814,4.383549,-9,-23.588814
4825,15,40.947668,14.641277,3,39.163484,5.221622,12,41.393714,16.129093,-9,-2.23023
7685,15,30.222598,4.276701,12,30.862193,4.242278,3,27.664216,3.358794,9,3.197976
1240,69,32.580197,7.584609,30,31.474659,7.478848,39,33.430611,7.555687,-9,-1.955952
1901,17,28.495033,8.570029,4,34.74995,8.232816,13,26.570443,7.710164,-9,8.179508
5243,21,38.061319,16.559397,15,38.296408,14.573222,6,37.473598,20.695825,9,0.82281
11050,9,27.606201,1.58761,0,0.0,0.0,9,27.606201,1.58761,-9,-27.606201
3887,11,30.836494,5.398007,10,29.762462,4.400379,1,41.576813,0.0,9,-11.814351
13055,13,32.221161,4.176517,11,31.446161,4.087878,2,36.483658,0.0,9,-5.037496
2861,21,36.513211,8.649604,15,35.99743,8.679375,6,37.802663,8.437896,9,-1.805233
1999,35,28.00483,9.045806,22,27.348264,8.23904,13,29.11594,10.171599,9,-1.767676
8620,11,32.132034,7.238413,1,38.052673,0.0,10,31.53997,7.333358,-9,6.512703
9881,9,27.767317,7.012977,9,27.767317,7.012977,0,0.0,0.0,9,27.767317
7810,13,25.216039,7.006557,2,27.478725,3.867855,11,24.804641,7.361893,-9,2.674084
7628,9,30.081014,5.558694,0,0.0,0.0,9,30.081014,5.558694,-9,-30.081014
2195,29,25.153792,6.479383,19,24.600335,3.749153,10,26.205359,9.662013,9,-1.605025
5535,19,42.627616,17.022088,14,38.665184,15.29264,5,53.722426,16.708588,9,-15.057243
16286,19,23.910983,5.087733,14,23.82152,5.493549,5,24.161481,3.71167,9,-0.339961
7197,11,35.001852,7.637253,1,35.804214,0.0,10,34.921616,8.005597,-9,0.882599
2270,11,30.309005,5.170536,10,30.923672,5.02513,1,24.162342,0.0,9,6.76133
338,32,29.073297,10.802351,12,28.663125,8.387188,20,29.3194,12.014025,-8,-0.656275
549,474,24.781106,9.385605,241,25.415843,9.567146,233,24.124576,9.147841,8,1.291267
703,28,34.890352,20.008729,10,31.969718,13.374465,18,36.512926,22.716031,-8,-4.543207
711,1292,44.856682,30.936943,650,53.593135,37.029909,642,36.011362,19.552439,8,17.581773
7529,40,23.740808,5.980216,24,24.061998,6.382304,16,23.259024,5.283927,8,0.802975
14260,16,34.111236,6.215564,12,34.716412,6.970387,4,32.295711,2.092651,8,2.420701
15578,8,33.940992,4.241302,0,0.0,0.0,8,33.940992,4.241302,-8,-33.940992
2711,14,28.550424,2.936896,11,27.956928,2.702454,3,30.726576,2.728716,8,-2.769648
69,314,37.439776,27.874107,161,36.946099,27.722272,153,37.959266,28.023605,8,-1.013166
234,176,29.822577,14.51169,92,26.434995,12.403338,84,33.532785,15.697313,8,-7.09779
9786,20,19.81137,3.158224,14,20.076793,3.001323,6,19.192051,3.417817,8,0.884742
470,114,30.872572,19.166818,53,31.302312,19.673979,61,30.499192,18.707002,-8,0.803119
1016,86,38.521952,35.403549,39,39.469988,36.855554,47,37.735283,34.131874,-8,1.734704
1541,26,26.145723,8.204067,9,27.06537,8.092109,17,25.658851,8.221182,-8,1.406519
1986,98,20.102607,4.981318,45,18.733404,4.052936,53,21.265138,5.38438,-8,-2.531734
269,16,31.639375,10.270196,4,33.29697,9.725207,12,31.086843,10.386923,-8,2.210128
1660,36,27.660805,11.179725,14,28.449272,10.872975,22,27.159053,11.342119,-8,1.290219
5277,12,39.626704,16.979725,2,57.125751,18.96899,10,36.126894,14.160394,-8,20.998857
515,78,28.928152,14.50032,43,28.339737,14.177584,35,29.651061,14.855376,8,-1.311324
644,134,31.970339,18.274132,63,32.325534,18.786048,71,31.655165,17.801644,-8,0.670369
2619,78,29.888525,5.593532,35,30.491047,5.471968,43,29.3981,5.64327,-8,1.092947
8756,32,22.916774,2.779614,12,21.933592,2.128034,20,23.506683,2.95244,-8,-1.573092
1294,66,30.050015,17.309264,29,34.644134,19.166946,37,26.449218,14.730657,-8,8.194916
10603,24,29.074297,4.586399,8,28.043983,4.417967,16,29.589454,4.582272,-8,-1.54547
5460,28,31.557651,6.700108,10,31.589616,7.148461,18,31.539893,6.437476,-8,0.049723
794,10,40.192804,15.055648,1,52.653046,0.0,9,38.808333,15.254205,-8,13.844713
1929,22,30.62909,5.500406,15,32.585455,5.538273,7,26.43688,1.892786,8,6.148574
4383,14,32.075503,5.808483,3,31.875959,1.134346,11,32.129924,6.524961,-8,-0.253965
6983,8,24.395819,3.070414,0,0.0,0.0,8,24.395819,3.070414,-8,-24.395819
