feature_id,count_total,count_happy,count_sad,count_diff,mean_total,mean_happy,mean_sad,mean_diff
14317,29,17,12,5,2.813183,2.027623,3.926059,-1.898436
14318,11,8,3,5,1.03961,1.123873,0.814908,0.308964
14396,7,1,6,-5,1.302951,0.588928,1.421955,-0.833028
14469,11,3,8,-5,1.508255,1.028875,1.688022,-0.659147
14482,47,26,21,5,1.997616,2.112262,1.855673,0.25659
14495,7,6,1,5,0.800449,0.535434,2.390534,-1.8551
14509,7,6,1,5,0.575056,0.546793,0.744633,-0.197839
14518,5,0,5,-5,0.503109,0.0,0.503109,-0.503109
14598,7,6,1,5,1.848957,1.950747,1.238218,0.712529
14645,7,1,6,-5,1.033346,0.064268,1.194859,-1.130591
14679,23,9,14,-5,1.829341,1.766621,1.869662,-0.103041
14701,37,21,16,5,2.402973,1.880252,3.089046,-1.208794
14706,11,8,3,5,3.062832,3.293939,2.446546,0.847392
14707,227,111,116,-5,2.930732,2.848275,3.009634,-0.161359
14708,9,2,7,-5,2.593712,2.874382,2.51352,0.360862
14713,77,36,41,-5,1.986699,1.86691,2.09188,-0.22497
14731,89,47,42,5,1.0232,1.151038,0.880144,0.270894
14743,15,10,5,5,1.998152,2.249441,1.495573,0.753868
14746,5,5,0,5,0.498576,0.498576,0.0,0.498576
14750,7,1,6,-5,1.510218,1.019789,1.591956,-0.572167
14837,5,5,0,5,0.747935,0.747935,0.0,0.747935
14841,31,13,18,-5,2.266434,2.603307,2.023136,0.580171
14843,109,52,57,-5,0.805477,0.712235,0.890539,-0.178304
14854,11,3,8,-5,1.234902,1.831363,1.01123,0.820133
14871,111,58,53,5,1.315219,1.307787,1.323353,-0.015565
14875,25,10,15,-5,0.546889,0.292841,0.716254,-0.423414
14896,83,39,44,-5,2.468409,2.36501,2.560058,-0.195049
14908,5,5,0,5,1.245718,1.245718,0.0,1.245718
14954,13,9,4,5,14.500304,16.981178,8.918337,8.062841
14986,39,22,17,5,2.918346,4.390565,1.013121,3.377444
15041,15,5,10,-5,0.888572,1.133027,0.766344,0.366683
15085,21,8,13,-5,1.384149,0.768102,1.763256,-0.995154
15103,15,5,10,-5,1.61867,1.342866,1.756572,-0.413706
15134,89,42,47,-5,1.431801,1.638244,1.24732,0.390924
15141,7,1,6,-5,10.247718,0.125868,11.934692,-11.808824
15170,41,23,18,5,1.438085,1.257203,1.669213,-0.41201
15177,7,1,6,-5,1.091305,2.856361,0.797129,2.059233
15179,17,11,6,5,2.063286,2.291231,1.645386,0.645845
15189,283,139,144,-5,1.510686,1.581452,1.442378,0.139074
15214,5,5,0,5,10.121112,10.121112,0.0,10.121112
15268,87,41,46,-5,2.292741,2.206523,2.369587,-0.163064
15277,33,19,14,5,2.350217,2.761539,1.791995,0.969544
15287,11,3,8,-5,0.83337,0.369328,1.007386,-0.638058
15297,73,39,34,5,1.408142,1.145828,1.709031,-0.563203
15302,17,11,6,5,0.643861,0.549368,0.817098,-0.26773
15329,21,8,13,-5,3.555821,1.377433,4.896368,-3.518935
15363,7,1,6,-5,1.316656,0.05929,1.526217,-1.466927
15375,41,23,18,5,1.259347,1.457146,1.006606,0.45054
15378,7,6,1,5,3.736982,2.975957,8.303137,-5.32718
15417,51,28,23,5,1.761417,2.277991,1.132545,1.145445
15449,35,20,15,5,4.535813,4.846179,4.12199,0.724189
15469,11,3,8,-5,2.50671,0.927193,3.099029,-2.171836
15489,45,20,25,-5,1.496894,1.274761,1.6746,-0.399838
15513,15,10,5,5,2.425643,2.236935,2.803059,-0.566125
15544,35,20,15,5,2.281243,2.210751,2.375232,-0.164481
15575,7,6,1,5,1.560492,1.711568,0.654037,1.057531
15641,33,19,14,5,2.193522,1.847781,2.662742,-0.814961
15654,13,4,9,-5,1.899454,0.922156,2.333808,-1.411652
15682,7,1,6,-5,0.577631,0.386832,0.60943,-0.222598
15696,33,19,14,5,0.900666,0.908795,0.889634,0.019161
15707,13,9,4,5,1.064196,1.078281,1.032505,0.045776
15710,17,6,11,-5,2.389634,1.850116,2.683916,-0.8338
15713,9,2,7,-5,1.561989,1.142765,1.681767,-0.539002
15729,13,9,4,5,1.690133,1.959156,1.084832,0.874324
15737,5,5,0,5,2.280797,2.280797,0.0,2.280797
15738,15,5,10,-5,0.641433,0.463787,0.730256,-0.26647
15791,53,29,24,5,3.764041,4.61287,2.738374,1.874496
15800,35,15,20,-5,0.924535,0.829843,0.995555,-0.165712
15815,17,6,11,-5,1.718656,2.585744,1.245699,1.340045
15833,33,14,19,-5,1.32739,1.16012,1.450641,-0.290521
15835,31,18,13,5,1.638532,1.737032,1.502148,0.234884
15857,33,19,14,5,2.270177,1.9978,2.639832,-0.642033
15878,133,64,69,-5,1.453473,1.514025,1.397309,0.116716
15887,43,19,24,-5,3.296594,2.788697,3.698678,-0.909981
15926,311,158,153,5,2.122523,2.189344,2.053519,0.135825
15972,67,31,36,-5,1.417529,1.371946,1.456782,-0.084836
15975,7,1,6,-5,2.38985,7.535765,1.532198,6.003567
15977,5,0,5,-5,0.968313,0.0,0.968313,-0.968313
15980,19,12,7,5,2.052867,2.155402,1.877093,0.278309
15994,21,8,13,-5,1.425181,0.924495,1.733296,-0.808802
16026,23,14,9,5,1.158029,1.467836,0.676106,0.79173
16049,5,5,0,5,0.883782,0.883782,0.0,0.883782
16118,107,51,56,-5,3.48358,3.942296,3.065822,0.876473
16128,5,5,0,5,1.827658,1.827658,0.0,1.827658
16183,21,8,13,-5,2.446762,1.591326,2.973184,-1.381858
16218,19,7,12,-5,0.678916,0.662787,0.688324,-0.025537
16226,5,0,5,-5,2.092137,0.0,2.092137,-2.092137
16257,7,6,1,5,1.449006,1.541188,0.895917,0.645271
16258,7,6,1,5,1.465614,1.282563,2.563916,-1.281353
16259,69,37,32,5,1.804035,1.398334,2.273128,-0.874794
16275,15,10,5,5,0.876645,0.597375,1.435185,-0.83781
16289,7,6,1,5,0.931069,0.946228,0.840114,0.106114
16290,7,6,1,5,1.553485,1.724172,0.529368,1.194803
16304,9,7,2,5,2.379969,2.649739,1.435776,1.213963
16322,65,35,30,5,2.433352,2.383322,2.49172,-0.108398
16357,15,5,10,-5,2.952143,6.486053,1.185188,5.300866
16483,7,1,6,-5,0.460144,1.084277,0.356122,0.728155
16534,9,2,7,-5,0.635308,0.309702,0.728339,-0.418637
16536,9,2,7,-5,10.075541,5.81135,11.29388,-5.48253
16540,59,32,27,5,0.73088,0.896229,0.534911,0.361317
16551,19,12,7,5,1.009531,1.347542,0.430084,0.917459
16573,169,82,87,-5,2.157978,2.213612,2.105543,0.108069
16588,41,23,18,5,1.154553,1.3382,0.919893,0.418307
16605,11,3,8,-5,2.538695,3.660667,2.117956,1.542711
16634,141,68,73,-5,3.309386,3.072085,3.530434,-0.458349
16667,57,26,31,-5,1.762878,2.249355,1.354864,0.894491
16694,53,29,24,5,2.059394,2.436039,1.604281,0.831758
16762,11,8,3,5,2.856439,3.254984,1.793651,1.461333
16819,9,2,7,-5,1.851881,4.032992,1.228707,2.804285
16827,11,8,3,5,1.831996,2.123724,1.054054,1.06967
16829,5,0,5,-5,4.918555,0.0,4.918555,-4.918555
16854,17,11,6,5,1.785682,2.388755,0.680048,1.708708
16858,15,5,10,-5,1.103664,1.176103,1.067445,0.108658
16879,5,0,5,-5,0.600923,0.0,0.600923,-0.600923
16880,11,8,3,5,1.916452,1.637515,2.660284,-1.022769
16925,21,8,13,-5,1.191425,1.468324,1.021025,0.447299
16933,27,16,11,5,1.11543,1.039305,1.226158,-0.186852
16956,5,5,0,5,1.587489,1.587489,0.0,1.587489
16982,19,12,7,5,1.655767,1.652063,1.662117,-0.010054
17017,13,9,4,5,2.842406,3.5245,1.307694,2.216806
17034,17,6,11,-5,1.828974,1.237561,2.151563,-0.914002
17049,31,13,18,-5,0.764428,0.612819,0.873923,-0.261104
17087,5,0,5,-5,9.051138,0.0,9.051138,-9.051138
17088,229,112,117,-5,1.706703,1.785794,1.630993,0.154801
17100,5,0,5,-5,0.622787,0.0,0.622787,-0.622787
17105,5,0,5,-5,0.703329,0.0,0.703329,-0.703329
17134,61,28,33,-5,1.685869,1.94562,1.465474,0.480146
17161,29,17,12,5,2.049809,2.471386,1.452574,1.018812
17165,27,11,16,-5,1.887032,0.90153,2.564564,-1.663033
17167,65,30,35,-5,2.14601,2.539146,1.809037,0.730109
17189,79,42,37,5,1.560909,1.550572,1.572643,-0.022071
17194,31,18,13,5,2.67269,3.508285,1.515712,1.992573
17228,5,0,5,-5,0.878209,0.0,0.878209,-0.878209
17229,19,7,12,-5,1.487991,1.305047,1.594708,-0.289661
17248,11,3,8,-5,2.351837,1.871181,2.532084,-0.660903
17249,13,9,4,5,1.828021,2.156229,1.089553,1.066676
17257,13,4,9,-5,0.640668,0.75119,0.591547,0.159643
17347,51,28,23,5,2.984761,2.870524,3.123832,-0.253308
17377,5,0,5,-5,1.159638,0.0,1.159638,-1.159638
17392,19,7,12,-5,1.240428,1.489529,1.095118,0.394411
17400,7,6,1,5,2.354536,2.719064,0.167362,2.551702
17420,9,7,2,5,0.692756,0.818251,0.253526,0.564724
17426,23,14,9,5,2.577919,3.662506,0.890784,2.771723
17454,39,17,22,-5,1.681157,1.80734,1.583652,0.223688
17456,23,9,14,-5,1.137088,0.802876,1.351938,-0.549062
17459,11,3,8,-5,1.226101,1.339116,1.183721,0.155395
17479,31,18,13,5,1.762894,1.977447,1.465822,0.511625
17494,73,34,39,-5,1.930621,1.684945,2.1448,-0.459856
17509,27,16,11,5,1.49594,1.532033,1.44344,0.088594
17543,81,38,43,-5,1.451618,1.42489,1.475238,-0.050348
17548,15,10,5,5,4.346139,5.951787,1.134842,4.816946
17552,25,15,10,5,1.358588,1.55895,1.058044,0.500906
17603,11,3,8,-5,3.136606,1.361302,3.802345,-2.441043
17626,45,20,25,-5,1.722597,1.65791,1.774347,-0.116437
17652,63,34,29,5,1.325432,1.170053,1.507601,-0.337548
17663,13,9,4,5,1.213745,1.547701,0.462342,1.08536
17688,15,10,5,5,1.369177,1.306875,1.49378,-0.186905
17728,7,1,6,-5,0.898697,0.800533,0.915057,-0.114524
17735,27,11,16,-5,2.414171,2.232104,2.539341,-0.307237
17776,5,0,5,-5,1.144097,0.0,1.144097,-1.144097
17777,7,6,1,5,1.732664,1.80211,1.315988,0.486122
17780,5,5,0,5,2.244728,2.244728,0.0,2.244728
17788,7,6,1,5,3.633894,2.821002,8.511243,-5.690241
17807,19,12,7,5,1.22136,1.254199,1.165065,0.089134
17836,115,55,60,-5,1.855409,1.693064,2.004224,-0.31116
17842,27,11,16,-5,0.682708,0.635158,0.715399,-0.08024
17856,39,22,17,5,1.484695,1.291381,1.734865,-0.443484
17867,43,19,24,-5,3.855519,3.263694,4.324046,-1.060351
17877,5,0,5,-5,1.881807,0.0,1.881807,-1.881807
17893,5,0,5,-5,0.402641,0.0,0.402641,-0.402641
17904,21,8,13,-5,1.239785,0.712088,1.564521,-0.852433
17957,47,21,26,-5,1.4156,1.293648,1.514099,-0.220451
17975,37,16,21,-5,0.998425,0.844696,1.115552,-0.270856
17977,31,18,13,5,1.200843,1.18528,1.222391,-0.037111
17992,7,1,6,-5,0.449672,0.075728,0.511995,-0.436267
18001,17,6,11,-5,1.960517,0.921947,2.52701,-1.605063
18021,5,0,5,-5,0.785397,0.0,0.785397,-0.785397
18023,9,2,7,-5,2.172862,0.965835,2.517727,-1.551893
18041,37,16,21,-5,1.228244,1.071894,1.347368,-0.275474
18053,63,29,34,-5,1.283795,1.321113,1.251966,0.069147
18060,29,17,12,5,1.813473,1.41438,2.378854,-0.964474
18095,13,4,9,-5,1.786268,1.710039,1.820147,-0.110108
18101,5,5,0,5,3.094706,3.094706,0.0,3.094706
18112,27,11,16,-5,5.135725,4.522515,5.557308,-1.034793
18118,11,8,3,5,0.663574,0.764279,0.395028,0.369251
18142,11,3,8,-5,4.623174,6.889252,3.773395,3.115857
18148,19,12,7,5,2.431257,2.689385,1.988751,0.700634
18167,45,20,25,-5,1.355724,1.412102,1.310622,0.10148
18173,13,4,9,-5,0.978008,1.58265,0.709278,0.873371
18191,23,14,9,5,1.327915,1.42128,1.182681,0.238599
18198,7,6,1,5,0.800133,0.863779,0.418254,0.445525
18220,43,24,19,5,2.051665,1.779004,2.39608,-0.617076
18224,9,7,2,5,0.53611,0.662202,0.094791,0.56741
18239,9,7,2,5,4.413283,4.937565,2.578295,2.35927
18278,29,17,12,5,1.735436,1.723665,1.752112,-0.028446
18291,125,65,60,5,2.065471,2.18019,1.941191,0.238999
18311,5,5,0,5,1.073172,1.073172,0.0,1.073172
18324,15,10,5,5,0.738199,0.700161,0.814275,-0.114115
18327,15,10,5,5,6.033548,6.122823,5.855,0.267822
18351,23,9,14,-5,2.427052,1.281893,3.163225,-1.881332
18362,43,19,24,-5,4.517168,4.709795,4.364672,0.345123
18428,55,30,25,5,1.685572,2.025079,1.278163,0.746915
18455,35,15,20,-5,0.963619,1.1529,0.821658,0.331242
18472,61,28,33,-5,1.708664,1.760435,1.664737,0.095698
18523,151,78,73,5,1.80875,1.920048,1.68983,0.230218
18557,13,4,9,-5,1.022544,1.137819,0.971311,0.166508
18558,17,6,11,-5,1.71338,1.797051,1.667742,0.129309
18559,13,4,9,-5,1.607236,0.952186,1.898369,-0.946183
18569,13,4,9,-5,3.772638,4.486456,3.455386,1.03107
18572,5,5,0,5,1.304524,1.304524,0.0,1.304524
18597,21,13,8,5,0.933381,1.110072,0.646259,0.463813
18604,25,15,10,5,1.798274,1.932421,1.597054,0.335367
18639,7,6,1,5,1.278914,1.442657,0.296455,1.146202
18654,27,16,11,5,1.178242,1.033291,1.38908,-0.355789
18729,7,1,6,-5,2.20419,0.117946,2.551897,-2.433951
18752,15,5,10,-5,0.823717,1.094494,0.688328,0.406165
18811,13,4,9,-5,1.44875,0.776713,1.747433,-0.97072
18844,47,26,21,5,4.695638,4.659455,4.740434,-0.080978
18845,15,10,5,5,0.835041,0.824914,0.855295,-0.030381
18865,13,9,4,5,3.358101,4.571195,0.628641,3.942554
18872,109,57,52,5,1.044234,0.668538,1.456056,-0.787518
18876,9,7,2,5,0.640662,0.658905,0.576813,0.082092
18907,9,7,2,5,0.651525,0.632228,0.719066,-0.086837
18923,13,4,9,-5,2.351189,1.216645,2.855431,-1.638786
18927,37,21,16,5,1.776837,2.142452,1.296967,0.845486
18930,7,6,1,5,1.626349,1.481604,2.49482,-1.013216
18950,5,0,5,-5,10.05495,0.0,10.05495,-10.05495
18964,9,7,2,5,1.003598,1.239928,0.176441,1.063488
18966,39,17,22,-5,2.280881,2.198357,2.344649,-0.146292
18978,33,14,19,-5,1.280702,1.191706,1.346278,-0.154572
18983,7,1,6,-5,2.073205,1.449939,2.177083,-0.727144
18984,25,15,10,5,1.620863,1.892259,1.213768,0.678491
18992,27,16,11,5,6.795093,10.002112,2.130337,7.871776
18999,179,92,87,5,1.157815,1.170411,1.144495,0.025916
19010,9,2,7,-5,1.646763,2.8161,1.312667,1.503433
19098,27,11,16,-5,1.299736,1.327968,1.280326,0.047643
19154,31,18,13,5,1.093396,1.31966,0.780107,0.539552
19217,27,16,11,5,1.085467,1.006912,1.199727,-0.192814
19222,101,53,48,5,1.700616,1.871224,1.512237,0.358988
19261,19,7,12,-5,1.24733,1.159475,1.298579,-0.139104
19317,13,4,9,-5,1.32707,1.28038,1.347822,-0.067442
19339,25,15,10,5,1.469076,1.181045,1.901122,-0.720078
19348,15,10,5,5,2.894396,3.419731,1.843725,1.576006
19354,21,8,13,-5,1.541614,1.67386,1.460232,0.213628
19361,17,11,6,5,1.73267,1.86934,1.482108,0.387232
19367,71,33,38,-5,2.064687,2.340847,1.824863,0.515984
19371,41,23,18,5,1.149724,1.09423,1.220634,-0.126403
19372,15,10,5,5,2.233586,2.540884,1.618991,0.921892
19378,5,0,5,-5,2.103624,0.0,2.103624,-2.103624
19385,41,23,18,5,1.21868,1.15851,1.295563,-0.137053
19409,105,55,50,5,0.911884,0.896641,0.928651,-0.03201
19411,27,11,16,-5,2.657473,2.349559,2.869164,-0.519605
19415,5,5,0,5,0.721933,0.721933,0.0,0.721933
19422,7,6,1,5,2.422333,2.710696,0.692152,2.018544
19428,7,6,1,5,1.391853,1.598802,0.15016,1.448642
19431,45,20,25,-5,1.53559,1.772148,1.346344,0.425804
19453,23,14,9,5,1.673026,1.576776,1.822748,-0.245972
19469,51,23,28,-5,1.636513,2.011363,1.3286,0.682763
19474,11,8,3,5,0.647231,0.653347,0.630921,0.022425
19496,7,6,1,5,1.408298,1.476037,1.001866,0.47417
19503,43,19,24,-5,1.664048,1.621167,1.697995,-0.076827
19507,13,4,9,-5,1.078244,0.266528,1.439007,-1.17248
19522,7,6,1,5,2.055191,2.125897,1.630955,0.494942
19541,129,67,62,5,1.991537,1.72243,2.282346,-0.559916
19559,5,0,5,-5,13.880257,0.0,13.880257,-13.880257
19593,45,25,20,5,1.868805,1.470639,2.366513,-0.895873
19596,5,0,5,-5,0.553262,0.0,0.553262,-0.553262
19631,15,5,10,-5,1.79764,1.237225,2.077848,-0.840624
19675,19,7,12,-5,1.740356,1.152167,2.083467,-0.9313
19699,41,23,18,5,1.126987,1.169972,1.072061,0.097911
19726,17,6,11,-5,2.52622,2.003294,2.811452,-0.808157
19750,27,16,11,5,2.467123,2.397132,2.56893,-0.171798
19761,7,6,1,5,8.291845,9.442636,1.387104,8.055532
19768,41,23,18,5,1.570013,1.840085,1.224922,0.615163
19776,13,4,9,-5,1.179727,0.932697,1.289518,-0.35682
19799,11,3,8,-5,1.293849,0.507845,1.588601,-1.080756
19806,33,19,14,5,1.217739,1.171619,1.28033,-0.10871
19816,7,1,6,-5,1.64092,3.645957,1.306748,2.339209
19822,9,2,7,-5,1.367852,0.166027,1.711231,-1.545204
19837,33,19,14,5,0.887632,1.187224,0.481042,0.706182
19849,27,16,11,5,1.307827,1.100803,1.608954,-0.508151
19868,17,11,6,5,2.037553,1.419704,3.170275,-1.750571
19889,19,7,12,-5,1.532236,1.056651,1.80966,-0.75301
19895,33,14,19,-5,1.009153,1.057176,0.973767,0.083409
19898,7,6,1,5,4.952876,5.5959,1.094726,4.501174
19918,67,36,31,5,1.812874,1.81114,1.814888,-0.003748
19938,29,17,12,5,2.12309,2.107482,2.1452,-0.037718
19943,43,24,19,5,1.377687,1.260413,1.525823,-0.265409
19959,5,0,5,-5,1.414962,0.0,1.414962,-1.414962
19967,19,12,7,5,2.178138,2.611593,1.435073,1.17652
19984,15,5,10,-5,2.044335,1.682121,2.225442,-0.543322
19987,7,1,6,-5,0.851596,0.525434,0.905956,-0.380522
19989,361,183,178,5,1.680853,1.606388,1.75741,-0.151022
20018,17,6,11,-5,1.400986,1.014689,1.611694,-0.597005
20115,23,9,14,-5,1.168386,0.974304,1.293152,-0.318848
20122,5,5,0,5,0.578545,0.578545,0.0,0.578545
20155,9,2,7,-5,0.501227,0.390714,0.532802,-0.142088
20208,401,198,203,-5,2.438665,2.552972,2.327173,0.225799
20269,43,19,24,-5,2.073119,2.401438,1.8132,0.588238
20276,17,6,11,-5,3.261771,6.244183,1.635001,4.609181
20292,21,13,8,5,1.779209,1.778172,1.780894,-0.002723
20321,9,2,7,-5,1.388415,3.009955,0.925118,2.084837
20337,11,8,3,5,1.08039,1.152312,0.888598,0.263715
20419,25,15,10,5,1.028634,0.843231,1.306738,-0.463507
20441,19,12,7,5,1.173687,1.200622,1.127512,0.07311
20467,25,15,10,5,2.112783,2.647708,1.310397,1.337311
20484,15,5,10,-5,0.825337,0.895886,0.790063,0.105823
20485,21,13,8,5,1.502968,1.433776,1.615404,-0.181628
20493,171,83,88,-5,1.385532,1.42072,1.352344,0.068376
20503,29,12,17,-5,1.175787,1.08583,1.239286,-0.153456
20504,35,20,15,5,1.616381,1.589257,1.652545,-0.063288
20511,139,67,72,-5,1.508052,1.583027,1.438282,0.144745
20570,81,38,43,-5,2.064468,2.450548,1.723282,0.727266
20598,13,4,9,-5,1.932219,2.384275,1.731306,0.652969
20612,9,2,7,-5,0.986387,2.006084,0.695044,1.31104
20667,39,17,22,-5,1.726144,1.92264,1.574305,0.348335
20672,5,5,0,5,3.721182,3.721182,0.0,3.721182
20685,7,6,1,5,0.903415,1.026887,0.162579,0.864309
20696,37,16,21,-5,1.78854,2.430948,1.299087,1.131862
20718,41,18,23,-5,0.661453,0.726982,0.610169,0.116813
20757,23,14,9,5,2.136433,2.080601,2.223283,-0.142683
20764,21,8,13,-5,2.611336,2.343761,2.775998,-0.432237
20770,9,7,2,5,7.264547,7.778966,5.46408,2.314886
20773,13,4,9,-5,2.721397,3.530027,2.362006,1.168021
20792,109,57,52,5,2.182679,2.139045,2.230508,-0.091463
20800,81,38,43,-5,1.937669,1.889844,1.979932,-0.090088
20810,27,16,11,5,2.327931,2.363387,2.27636,0.087028
20823,5,0,5,-5,2.800225,0.0,2.800225,-2.800225
20830,11,3,8,-5,1.172063,0.77619,1.320516,-0.544326
20832,11,8,3,5,4.788301,3.567239,8.044464,-4.477225
20833,17,11,6,5,2.150297,1.171654,3.944478,-2.772825
20842,13,4,9,-5,0.469955,0.05719,0.653406,-0.596216
20866,477,241,236,5,4.748419,4.535048,4.966311,-0.431263
20868,7,6,1,5,1.16088,1.137342,1.302107,-0.164764
20890,27,16,11,5,2.190864,2.248676,2.106775,0.141901
20909,11,3,8,-5,1.818169,1.963465,1.763682,0.199783
20918,5,5,0,5,0.410381,0.410381,0.0,0.410381
20935,15,5,10,-5,1.066696,0.8374,1.181344,-0.343944
20941,119,62,57,5,2.351194,2.217477,2.496639,-0.279162
20967,7,6,1,5,1.417604,1.512362,0.849056,0.663306
20989,31,13,18,-5,1.414024,1.32118,1.481077,-0.159897
20992,63,29,34,-5,1.792122,1.560463,1.989713,-0.429249
21042,29,12,17,-5,1.096846,0.737958,1.350178,-0.612221
21091,27,16,11,5,1.298755,1.41051,1.136202,0.274308
21095,19,12,7,5,1.531911,1.103513,2.266307,-1.162794
21098,7,6,1,5,1.879276,2.081281,0.667249,1.414032
21104,7,6,1,5,0.444749,0.514116,0.028543,0.485573
21112,23,14,9,5,2.485598,3.30264,1.214642,2.087998
21127,9,2,7,-5,5.466667,6.058578,5.29755,0.761028
21143,45,20,25,-5,1.444564,0.880574,1.895756,-1.015182
21152,11,3,8,-5,0.943884,0.855013,0.97721,-0.122197
21195,9,2,7,-5,1.227464,0.57208,1.414717,-0.842637
21241,7,6,1,5,1.8609,2.075923,0.570758,1.505165
21251,11,3,8,-5,1.992278,0.843305,2.423142,-1.579837
21299,5,0,5,-5,0.769105,0.0,0.769105,-0.769105
21305,9,7,2,5,0.79329,0.806276,0.747841,0.058435
21320,13,4,9,-5,2.469559,2.616088,2.404435,0.211653
21366,27,11,16,-5,1.048574,1.440243,0.779301,0.660942
21370,7,6,1,5,1.588648,1.851023,0.014399,1.836623
21371,11,8,3,5,2.811286,3.623228,0.646109,2.977119
21373,135,65,70,-5,3.893518,5.547245,2.357914,3.189331
21410,21,13,8,5,2.623802,3.197619,1.691351,1.506268
21446,7,1,6,-5,1.345323,2.45745,1.159969,1.297481
21471,5,0,5,-5,1.956886,0.0,1.956886,-1.956886
21473,83,44,39,5,1.125611,1.24753,0.988062,0.259468
21476,9,2,7,-5,0.575666,0.547784,0.583632,-0.035849
21504,69,32,37,-5,1.626835,1.728401,1.538994,0.189406
21516,17,6,11,-5,1.481776,1.633343,1.399103,0.234239
21525,107,56,51,5,2.59216,3.918159,1.13616,2.781998
21547,7,1,6,-5,0.480036,0.078605,0.546942,-0.468337
21556,59,27,32,-5,1.859181,1.91148,1.815054,0.096426
21565,13,9,4,5,1.07036,1.115207,0.969456,0.145751
21570,5,5,0,5,7.537231,7.537231,0.0,7.537231
21584,13,9,4,5,2.039446,2.667302,0.626769,2.040533
21588,7,1,6,-5,2.225723,1.984116,2.265991,-0.281875
21609,7,1,6,-5,0.843626,1.706307,0.699845,1.006462
21673,21,13,8,5,1.735767,1.352313,2.358881,-1.006569
21676,23,14,9,5,1.129038,1.234654,0.964747,0.269907
21725,13,4,9,-5,2.085356,0.813476,2.650636,-1.83716
21736,7,1,6,-5,2.230155,3.356805,2.04238,1.314426
21738,27,11,16,-5,2.00236,2.640995,1.563299,1.077696
21748,9,2,7,-5,2.641862,0.913129,3.135786,-2.222657
21777,5,0,5,-5,1.212978,0.0,1.212978,-1.212978
21873,9,2,7,-5,1.500558,1.772619,1.422827,0.349793
21893,31,18,13,5,1.556416,1.65441,1.420731,0.233679
21897,159,77,82,-5,1.493165,1.776815,1.226811,0.550004
21910,9,2,7,-5,3.853518,0.80879,4.723441,-3.914651
21911,5,5,0,5,1.131833,1.131833,0.0,1.131833
21915,9,7,2,5,1.250173,1.145413,1.616835,-0.471422
21980,11,8,3,5,0.686484,0.77526,0.44975,0.325509
21991,219,112,107,5,1.509789,1.517657,1.501553,0.016104
21996,7,6,1,5,1.519915,1.528157,1.470466,0.05769
22043,31,18,13,5,0.920002,0.871202,0.987571,-0.116369
22104,11,3,8,-5,1.307914,1.146219,1.36855,-0.222331
22165,13,9,4,5,6.334974,7.408146,3.920336,3.48781
22181,5,0,5,-5,1.042902,0.0,1.042902,-1.042902
22187,31,13,18,-5,2.12192,2.198655,2.066499,0.132156
22214,9,2,7,-5,0.500591,0.515197,0.496419,0.018778
22218,9,2,7,-5,1.127464,1.480614,1.026564,0.45405
22220,103,49,54,-5,1.022555,1.125518,0.929126,0.196393
22221,15,5,10,-5,1.507011,0.8913,1.814867,-0.923567
22249,5,0,5,-5,0.895402,0.0,0.895402,-0.895402
22287,39,17,22,-5,1.214816,0.853909,1.493699,-0.63979
22296,39,22,17,5,3.662781,4.162773,3.015734,1.147039
22313,37,16,21,-5,2.13462,1.111971,2.913781,-1.80181
22316,5,0,5,-5,2.291447,0.0,2.291447,-2.291447
22318,23,14,9,5,1.984748,1.43042,2.847037,-1.416617
22323,49,27,22,5,1.358263,1.482497,1.205793,0.276705
22331,37,16,21,-5,1.370575,1.502658,1.269941,0.232717
22343,9,7,2,5,0.428981,0.525318,0.0918,0.433518
22344,13,4,9,-5,1.008938,0.655527,1.16601,-0.510483
22386,5,0,5,-5,0.576978,0.0,0.576978,-0.576978
22436,33,19,14,5,2.260132,2.451715,2.000125,0.45159
22469,7,6,1,5,0.900477,0.929821,0.724413,0.205409
22476,53,29,24,5,1.210396,1.280507,1.125677,0.15483
22533,9,2,7,-5,1.263395,0.343113,1.526333,-1.183219
22562,17,11,6,5,1.919765,1.954395,1.856276,0.098119
22592,63,34,29,5,1.359112,1.313689,1.412367,-0.098678
22597,13,4,9,-5,0.609169,0.765825,0.539544,0.226281
22598,359,177,182,-5,1.21716,1.138995,1.293178,-0.154183
22614,15,10,5,5,6.029847,7.815605,2.45833,5.357275
22661,9,2,7,-5,1.010314,1.732533,0.803966,0.928567
22670,49,22,27,-5,2.834814,2.999408,2.700701,0.298707
22674,29,17,12,5,2.771528,2.825204,2.695489,0.129715
22683,11,3,8,-5,2.666486,3.332043,2.416902,0.915141
22706,61,33,28,5,2.089127,2.033326,2.154891,-0.121565
22715,9,7,2,5,1.659044,1.639949,1.725875,-0.085926
22719,11,8,3,5,1.262668,1.421031,0.840366,0.580665
22726,31,18,13,5,1.827798,1.770075,1.907721,-0.137646
22741,45,25,20,5,0.935249,1.056184,0.78408,0.272104
22743,7,1,6,-5,1.585122,0.407403,1.781408,-1.374005
22745,13,9,4,5,1.249318,1.257774,1.230294,0.02748
22796,37,21,16,5,1.131018,0.63207,1.785887,-1.153816
22894,61,33,28,5,2.194019,1.802335,2.655645,-0.85331
22907,5,0,5,-5,3.263098,0.0,3.263098,-3.263098
